kepid,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,exoplanet
5384713,0,0,0,0,60.32668824,5.62e-05,-5.62e-05,145.057472,0.0007469999999999999,-0.0007469999999999999,0.974,24.4,-0.053,1.6864,0.0423,-0.0423,3150.0,67.5,-67.5,4.98,0.28,-0.36,240.0,0.79,0.16,-0.16,57.0,1.0,3705.0,74.0,-74.0,4.721,0.039,-0.021,0.529,0.03,-0.038,297.4292,40.561909,13.693,1
5384713,0,0,0,0,12.67143692,9.15e-05,-9.15e-05,137.50707,0.00598,-0.00598,0.047,0.419,-0.047,2.498,0.17800000000000002,-0.17800000000000002,216.0,17.8,-17.8,0.76,0.04,-0.06,404.0,6.31,1.31,-1.3,13.7,3.0,3705.0,74.0,-74.0,4.721,0.039,-0.021,0.529,0.03,-0.038,297.4292,40.561909,13.693,1
3559860,0,0,0,0,58.940569,0.00121,-0.00121,159.6218,0.0144,-0.0144,0.643,0.324,-0.412,4.769,0.544,-0.544,570.0,74.2,-74.2,2.48,0.41,-0.14,465.0,11.06,4.67,-1.75,9.2,2.0,5819.0,69.0,-87.0,4.468,0.032,-0.128,0.99,0.163,-0.054000000000000006,295.16721,38.637081,15.606,1
3559860,0,0,0,0,33.025717900000004,0.000618,-0.000618,161.01,0.0123,-0.0123,0.044,0.413,-0.044,6.032,0.45,-0.45,507.0,47.2,-47.2,2.21,0.36,-0.12,564.0,23.95,10.11,-3.79,12.2,1.0,5819.0,69.0,-87.0,4.468,0.032,-0.128,0.99,0.163,-0.054000000000000006,295.16721,38.637081,15.606,1
4645174,0,0,0,0,34.7496038,0.000563,-0.000563,158.68412,0.00952,-0.00952,0.984,0.024,-0.7090000000000001,4.548,0.231,-0.231,227.0,20.7,-20.7,3.51,0.53,-0.78,702.0,57.44,21.95,-24.54,11.4,2.0,5849.0,70.0,-79.0,4.0760000000000005,0.182,-0.098,1.601,0.237,-0.35600000000000004,288.88333,39.74456,14.606,1
8628665,0,0,0,0,10.2856373,0.000113,-0.000113,141.20764,0.0087,-0.0087,0.378,0.08199999999999999,-0.378,3.043,0.298,-0.298,135.0,16.3,-16.3,1.24,0.2,-0.11,864.0,131.91,54.59,-27.31,10.4,1.0,5841.0,79.0,-79.0,4.409,0.054000000000000006,-0.126,1.06,0.16699999999999998,-0.09,293.34521,44.700642,14.951,1
7093401,0,0,0,0,34.08429351,5.820000000000001e-05,-5.820000000000001e-05,152.06766000000005,0.00151,-0.00151,1.28,32.01,-1.095,1.3521,0.0777,-0.0777,3750.0,157.0,-157.0,36.05,10.8,-4.96,506.0,15.46,14.28,-5.29,28.7,1.0,5252.0,174.0,-158.0,4.428,0.14300000000000002,-0.287,0.922,0.276,-0.127,282.34613,42.60891,15.417,0
9267996,0,0,0,0,19.6001405,0.000238,-0.000238,138.5631,0.0117,-0.0117,0.971,0.027000000000000003,-0.685,8.613,0.318,-0.318,282.0,15.0,-15.0,2.08,0.59,-0.2,676.0,49.23,41.04,-13.46,19.7,1.0,6003.0,161.0,-179.0,4.507,0.048,-0.192,0.932,0.265,-0.08800000000000001,285.22256,45.70874,13.874,1
7697103,0,0,0,0,13.9248005,0.00018,-0.00018,142.04731999999996,0.0098,-0.0098,0.021,0.426,-0.021,5.016,0.281,-0.281,195.0,20.2,-20.2,0.9,0.11,-0.06,588.0,28.27,11.93,-6.36,11.2,1.0,5271.0,141.0,-157.0,4.669,0.028,-0.083,0.648,0.085,-0.042,296.38269,43.386589,15.712,1
9230021,0,0,0,0,44.433726,0.00102,-0.00102,162.9825,0.0214,-0.0214,0.624,0.02,-0.486,6.1179999999999986,0.407,-0.407,240.0,30.9,-30.9,1.85,0.29,-0.29,538.0,19.73,8.21,-6.4,8.0,3.0,5596.0,83.0,-75.0,4.298,0.14300000000000002,-0.104,1.145,0.17800000000000002,-0.17800000000000002,296.19614,45.634331,15.364,1
9230021,0,0,0,0,15.8283833,0.000456,-0.000456,144.3927,0.0257,-0.0257,0.623,0.0,-0.498,3.643,0.527,-0.527,228.0,33.0,-33.0,1.8,0.28,-0.28,758.0,78.2,32.54,-25.35,9.8,2.0,5596.0,83.0,-75.0,4.298,0.14300000000000002,-0.104,1.145,0.17800000000000002,-0.17800000000000002,296.19614,45.634331,15.364,1
5900235,0,0,0,0,58.7701045,0.000932,-0.000932,174.775,0.0119,-0.0119,0.551,0.034,-0.46,6.995,0.414,-0.414,224.0,19.8,-19.8,1.57,0.45,-0.24,508.0,15.78,13.68,-5.93,13.2,1.0,6158.0,184.0,-203.0,4.397,0.108,-0.18600000000000005,1.013,0.292,-0.157,298.00089,41.196991,14.324000000000002,1
9117416,0,0,0,0,7.64370363,6.18e-05,-6.18e-05,137.87526,0.00765,-0.00765,0.785,0.17800000000000002,-0.5720000000000001,2.738,0.182,-0.182,70.9,5.9,-5.9,1.85,0.43,-0.74,1334.0,748.7,542.73,-515.8,13.2,3.0,6120.0,195.0,-217.0,3.934,0.398,-0.133,2.0,0.467,-0.8009999999999999,300.31619,45.49538,13.265999999999998,1
9117416,0,0,0,0,3.15722086,1.95e-05,-1.95e-05,131.69915,0.0048,-0.0048,0.001,0.455,-0.001,3.762,0.14300000000000002,-0.14300000000000002,49.7,3.2,-3.2,1.41,0.33,-0.57,1791.0,2436.47,1766.22,-1678.55,17.4,2.0,6120.0,195.0,-217.0,3.934,0.398,-0.133,2.0,0.467,-0.8009999999999999,300.31619,45.49538,13.265999999999998,1
9117416,0,0,0,0,20.034708,0.000182,-0.000182,145.4541,0.00731,-0.00731,0.193,0.27,-0.193,6.49,0.209,-0.209,124.0,5.8,-5.8,2.24,0.52,-0.9,967.0,207.16,150.16,-142.72,22.9,1.0,6120.0,195.0,-217.0,3.934,0.398,-0.133,2.0,0.467,-0.8009999999999999,300.31619,45.49538,13.265999999999998,1
3745559,0,0,0,0,30.2541186,0.000208,-0.000208,136.63873,0.00585,-0.00585,0.122,0.331,-0.122,2.134,0.177,-0.177,576.0,56.4,-56.4,2.8,0.96,-0.32,660.0,44.87,45.39,-14.13,12.3,1.0,6277.0,170.0,-208.0,4.402,0.056,-0.224,1.161,0.4,-0.133,291.06204,38.863312,14.296,1
5898983,0,0,0,0,40.14547570000001,0.000897,-0.000897,133.7186,0.0307,-0.0307,0.491,0.451,-0.28600000000000003,5.2,3.9,-3.9,311.0,67.1,-67.1,13.01,1.98,-5.94,1640.0,1708.38,1122.5,-1423.71,5.2,1.0,7852.0,447.0,-1044.0,3.159,0.368,-0.092,7.162000000000001,1.091,-3.273,297.71487,41.104279,13.201,0
5004909,0,0,0,0,40.6511021,0.000762,-0.000762,164.5528,0.0181,-0.0181,0.682,0.271,-0.442,11.282,0.545,-0.545,136.0,9.3,-9.3,1.7,0.31,-0.21,651.0,42.54,19.52,-11.49,17.3,1.0,6297.0,69.0,-88.0,4.26,0.095,-0.116,1.369,0.249,-0.166,289.91971,40.16853,13.935,1
7289338,0,0,0,0,12.5014905,0.000154,-0.000154,142.55934,0.00963,-0.00963,0.43,0.015,-0.43,3.882,0.298,-0.298,220.0,22.3,-22.3,2.24,0.36,-0.44,952.0,194.3,82.18,-75.61,10.8,1.0,5821.0,78.0,-78.0,4.127,0.182,-0.098,1.492,0.241,-0.294,294.01529,42.824371,15.589,1
7289338,0,0,0,0,5.77451117,5.81e-05,-5.81e-05,134.51434,0.00818,-0.00818,0.348,0.114,-0.348,3.752,0.262,-0.262,156.0,15.7,-15.7,1.87,0.31,-0.37,1232.0,544.74,230.38,-211.98,11.2,2.0,5821.0,78.0,-78.0,4.127,0.182,-0.098,1.492,0.241,-0.294,294.01529,42.824371,15.589,1
2849140,0,0,0,0,11.8237228,0.000239,-0.000239,139.4199,0.0156,-0.0156,0.698,0.271,-0.491,8.517999999999999,0.489,-0.489,213.0,17.1,-17.1,1.25,0.25,-0.11,703.0,57.62,35.26,-15.09,14.2,1.0,5559.0,149.0,-166.0,4.578,0.032,-0.128,0.8029999999999999,0.16399999999999998,-0.07,290.73328,38.00721,15.353,1
6025124,0,0,0,0,26.83771808,1.4e-05,-1.4e-05,158.12533100000005,0.000436,-0.000436,0.917,0.188,-0.051,1.6162,0.038,-0.038,8510.0,118.0,-118.0,12.68,4.24,-1.41,658.0,44.22,44.81,-14.78,101.4,1.0,6194.0,194.0,-259.0,4.445,0.058,-0.232,1.069,0.35700000000000004,-0.119,285.1478,41.388908,14.425999999999998,1
9285265,0,0,0,0,61.569765,0.0018,-0.0018,182.0201,0.0248,-0.0248,0.486,0.07400000000000001,-0.409,9.75,0.635,-0.635,298.0,30.9,-30.9,2.44,0.39,-0.53,530.0,18.66,7.87,-7.77,10.9,2.0,5626.0,77.0,-77.0,4.149,0.188,-0.101,1.389,0.223,-0.298,293.6297600000001,45.74065,15.589,1
11922778,0,0,0,0,65.427645,0.00109,-0.00109,176.2733,0.013999999999999999,-0.013999999999999999,0.004,0.438,-0.004,9.404,0.326,-0.326,319.0,23.5,-23.5,1.65,0.52,-0.17,453.0,9.94,9.19,-2.97,15.6,1.0,6014.0,162.0,-198.0,4.504,0.052000000000000005,-0.221,0.926,0.292,-0.097,296.0069,50.281811,14.821,1
11754430,0,0,0,0,6.15828666,8.77e-05,-8.77e-05,135.4969,0.0144,-0.0144,0.595,0.042,-0.464,6.329,0.341,-0.341,57.7,4.1,-4.1,1.2,0.19,-0.26,1212.0,510.35,233.02,-219.53,16.4,2.0,5710.0,114.0,-91.0,4.073,0.201,-0.093,1.524,0.244,-0.336,286.6464200000001,49.937778,13.102,1
9966219,0,0,0,0,326.6708,0.0161,-0.0161,327.7185,0.0385,-0.0385,0.6133,0.0169,-0.4804,10.84,1.5,-1.5,386.0,39.6,-39.6,2.2,0.75,-0.35,283.0,1.52,1.54,-0.57,10.8,1.0,5896.0,162.0,-169.0,4.343,0.138,-0.232,1.072,0.368,-0.172,297.47839,46.81575,14.388,0
9966219,0,0,0,0,17.9559673,0.000255,-0.000255,139.0347,0.0107,-0.0107,0.979,0.016,-0.742,6.237,0.316,-0.316,137.0,13.6,-13.6,1.96,0.28,-0.33,750.0,74.61,29.15,-25.22,11.9,1.0,5641.0,76.0,-76.0,4.258,0.162,-0.108,1.195,0.177,-0.196,297.47839,46.81575,14.388,1
3561464,0,0,0,0,4.32710579,6.05e-05,-6.05e-05,131.5891,0.0125,-0.0125,0.025,0.426,-0.025,3.872,0.314,-0.314,84.1,10.0,-10.0,3.58,0.62,-1.25,2004.0,3805.87,1760.47,-2272.59,9.5,3.0,5745.0,86.0,-77.0,3.499,0.259,-0.129,3.955,0.688,-1.376,295.49811,38.644501,13.489,0
3561464,0,0,0,0,35.8007112,0.000371,-0.000371,144.92168999999996,0.00935,-0.00935,0.043,0.402,-0.043,8.219,0.208,-0.208,417.0,17.5,-17.5,7.97,1.39,-2.77,991.0,227.68,105.32,-135.95,25.0,1.0,5745.0,86.0,-77.0,3.499,0.259,-0.129,3.955,0.688,-1.376,295.49811,38.644501,13.489,1
6200810,0,0,0,0,35.8754482,0.000395,-0.000395,147.5086,0.0101,-0.0101,0.026,0.424,-0.026,3.972,0.278,-0.278,367.0,33.7,-33.7,2.35,0.74,-0.3,668.0,47.15,42.33,-16.26,12.6,1.0,6559.0,158.0,-248.0,4.357,0.065,-0.182,1.218,0.382,-0.153,290.44928,41.535789,15.353,1
5710069,0,0,0,0,36.2580749,0.0005009999999999999,-0.0005009999999999999,146.8338,0.0121,-0.0121,0.7859999999999999,0.189,-0.531,5.917000000000002,0.377,-0.377,380.0,35.1,-35.1,1.82,0.43,-0.15,516.0,16.7,11.45,-4.28,12.5,1.0,5818.0,145.0,-174.0,4.5539999999999985,0.04,-0.16,0.848,0.2,-0.071,293.2244,40.931931,15.553,1
3219037,0,0,0,0,5.039585099999999,0.000118,-0.000118,133.828,0.0146,-0.0146,0.1968,0.2686,-0.1967,4.556,0.624,-0.624,70.1,9.5,-9.5,0.78,0.3,-0.1,1067.0,306.35,355.69,-92.41,9.6,2.0,5912.0,164.0,-161.0,4.453,0.08199999999999999,-0.08199999999999999,0.924,0.362,-0.108,286.54041,38.3326,14.634,0
3219037,0,0,0,0,10.00506974,9.31e-05,-9.31e-05,136.83029,0.00853,-0.00853,0.14800000000000002,0.305,-0.14800000000000002,3.4810000000000003,0.244,-0.244,143.0,14.1,-14.1,1.11,0.3,-0.15,849.0,122.48,99.12,-41.68,11.4,1.0,5912.0,158.0,-175.0,4.453,0.098,-0.182,0.924,0.255,-0.127,286.54041,38.3326,14.634,1
7748487,0,0,0,0,15.576406099999998,0.000182,-0.000182,135.9482,0.0109,-0.0109,0.565,0.396,-0.343,5.3820000000000014,0.278,-0.278,257.0,21.0,-21.0,1.79,0.55,-0.19,793.0,93.42,87.34,-28.68,14.1,1.0,6214.0,186.0,-224.0,4.442,0.052000000000000005,-0.208,1.0759999999999998,0.335,-0.112,290.23602,43.47065,15.491,1
9452897,0,0,0,0,36.7662364,0.000433,-0.000433,157.14332,0.00999,-0.00999,0.16399999999999998,0.287,-0.16399999999999998,3.305,0.329,-0.329,580.0,55.5,-55.5,1.28,0.1,-0.13,336.0,3.02,0.9,-0.88,12.6,1.0,4342.0,117.0,-143.0,4.699,0.063,-0.031,0.54,0.044,-0.054000000000000006,285.8438700000001,46.015911,15.903,1
3848966,0,0,0,0,29.7681831,0.0007599999999999999,-0.0007599999999999999,155.5003,0.0219,-0.0219,0.7390000000000001,0.235,-0.515,9.425,0.7,-0.7,160.0,14.4,-14.4,3.98,0.73,-1.34,917.0,167.51,79.44,-98.4,13.2,1.0,5640.0,76.0,-84.0,3.679,0.245,-0.105,2.9160000000000004,0.531,-0.986,291.06937,38.914909,14.564,1
8644365,0,0,0,0,10.54841329,5.47e-05,-5.47e-05,139.06402,0.00411,-0.00411,1.017,0.047,-0.7859999999999999,1.872,0.14300000000000002,-0.14300000000000002,103.0,10.4,-10.4,3.89,0.65,-0.34,899.0,154.84,72.78,-37.23,11.7,2.0,6047.0,120.0,-133.0,4.387,0.066,-0.123,1.092,0.181,-0.097,298.09543,44.737061,13.204,1
8078502,0,0,0,0,37.8862977,0.000465,-0.000465,133.03141000000002,0.00964,-0.00964,0.026,0.42,-0.026,5.218,0.273,-0.273,672.0,51.8,-51.8,2.09,0.48,-0.2,479.0,12.46,8.72,-3.49,14.4,1.0,5513.0,166.0,-166.0,4.551,0.048,-0.14300000000000002,0.818,0.187,-0.08,283.1319,43.95597100000001,15.848,1
5553959,0,0,0,0,10.010031199999998,4.72e-05,-4.72e-05,131.61434,0.00383,-0.00383,0.07,0.374,-0.07,1.35,0.121,-0.121,376.0,37.3,-37.3,0.99,0.07,-0.11,506.0,15.56,4.29,-4.69,12.4,1.0,4338.0,117.0,-143.0,4.731,0.065,-0.035,0.508,0.036000000000000004,-0.054000000000000006,297.05066,40.717419,15.318,1
6779726,0,0,0,0,47.05633270000001,0.0007070000000000001,-0.0007070000000000001,173.9653,0.0124,-0.0124,0.361,0.08800000000000001,-0.361,4.807,0.35100000000000003,-0.35100000000000003,762.0,75.6,-75.6,2.57,0.75,-0.32,497.0,14.43,12.76,-4.84,12.1,1.0,5889.0,186.0,-206.0,4.492,0.065,-0.208,0.924,0.268,-0.115,292.53055,42.214649,15.695,1
6705026,0,0,0,0,34.10865620000001,0.000705,-0.000705,158.431,0.0155,-0.0155,0.318,0.134,-0.318,6.405,0.455,-0.455,134.0,12.0,-12.0,1.95,0.38,-0.39,739.0,70.4,36.4,-27.67,11.7,2.0,6144.0,80.0,-80.0,4.106,0.159,-0.13,1.668,0.334,-0.334,295.40979,42.150829,14.44,1
9785921,0,0,0,0,26.757586600000003,0.000294,-0.000294,137.28717,0.00903,-0.00903,0.407,0.058,-0.407,5.858,0.278,-0.278,455.0,29.8,-29.8,2.28,0.72,-0.28,660.0,44.86,42.94,-15.99,17.7,1.0,6215.0,194.0,-259.0,4.44,0.065,-0.208,1.052,0.332,-0.133,297.4809,46.589142,15.42,1
11125797,0,0,0,0,58.1263775,0.000585,-0.000585,163.11687,0.00796,-0.00796,0.016,0.466,-0.016,4.018,0.22,-0.22,272.0,21.2,-21.2,1.32,0.17,-0.04,404.0,6.28,2.06,-0.75,13.8,1.0,5413.0,73.0,-81.0,4.579,0.011,-0.105,0.82,0.1,-0.027000000000000003,285.31381,48.72525,13.747,1
11657614,0,0,0,0,24.352541,0.00141,-0.00141,147.1949,0.0431,-0.0431,0.505,0.527,-0.293,2.782,0.8140000000000001,-0.8140000000000001,349.0,85.8,-85.8,1.52,0.05,-0.11,498.0,14.52,2.04,-2.73,5.8,2.0,4891.0,78.0,-78.0,4.516,0.068,-0.02,0.805,0.028,-0.056,289.43896,49.73122,14.779000000000002,1
5257082,0,0,0,0,10.08535311,6.22e-05,-6.22e-05,140.97143,0.00496,-0.00496,0.532,0.052000000000000005,-0.4320000000000001,1.75,0.149,-0.149,223.0,24.7,-24.7,1.45,0.46,-0.15,843.0,119.67,109.08,-35.6,10.7,1.0,5947.0,160.0,-196.0,4.487,0.054000000000000006,-0.202,0.945,0.294,-0.098,285.41266,40.42577,14.889,1
10935993,0,0,0,0,25.3736543,0.000261,-0.000261,151.8667,0.00775,-0.00775,0.265,0.207,-0.265,2.619,0.264,-0.264,373.0,40.7,-40.7,1.88,0.6,-0.2,653.0,42.92,39.82,-13.31,10.6,1.0,6195.0,169.0,-225.0,4.47,0.067,-0.21600000000000005,0.966,0.305,-0.102,298.19162,48.396259,15.056,1
6619815,0,0,0,0,65.94078689999999,0.0008699999999999999,-0.0008699999999999999,231.97155,0.00852,-0.00852,0.332,0.159,-0.332,7.776,0.276,-0.276,580.0,34.5,-34.5,2.33,0.64,-0.28,454.0,10.04,8.25,-3.28,19.8,1.0,5982.0,168.0,-210.0,4.493,0.05,-0.2,0.96,0.266,-0.114,295.57608,42.023361,15.502,1
4263529,0,0,0,0,10.10404351,1.04e-05,-1.04e-05,132.892841,0.000867,-0.000867,0.951,0.023,-0.6759999999999999,1.0022,0.0559,-0.0559,1320.0,54.8,-54.8,4.05,0.91,-0.39,752.0,75.32,50.39,-20.17,39.5,1.0,5530.0,149.0,-149.0,4.541,0.05,-0.15,0.831,0.187,-0.08,291.88907,39.36177100000001,14.031,1
9221528,0,0,0,0,16.2953228,0.00027400000000000005,-0.00027400000000000005,144.7982,0.0138,-0.0138,0.5870000000000001,0.36,-0.365,4.882,0.355,-0.355,229.0,20.6,-20.6,1.6,0.51,-0.22,773.0,84.23,82.59,-30.87,12.9,1.0,6187.0,197.0,-241.0,4.432,0.07200000000000001,-0.203,1.013,0.326,-0.14,293.13409,45.626869,15.11,1
9845909,0,0,0,0,11.5706005,0.000118,-0.000118,136.28577,0.00851,-0.00851,0.416,0.027000000000000003,-0.416,3.073,0.237,-0.237,212.0,25.8,-25.8,1.33,0.35,-0.16,771.0,83.39,68.3,-26.51,9.6,1.0,5718.0,172.0,-189.0,4.479,0.078,-0.182,0.9,0.244,-0.105,297.37747,46.661652,15.089,1
9349757,0,0,0,0,17.718978600000003,0.000326,-0.000326,138.8021,0.0133,-0.0133,0.05,0.405,-0.05,4.102,0.428,-0.428,177.0,20.2,-20.2,1.44,0.22,-0.2,713.0,61.01,25.03,-18.19,9.7,2.0,5566.0,83.0,-75.0,4.329,0.132,-0.108,1.099,0.168,-0.153,294.6940600000001,45.86684,15.246,1
8824737,0,0,0,0,12.90235874,8.4e-05,-8.4e-05,139.15105,0.0053,-0.0053,0.382,0.07,-0.382,2.446,0.155,-0.155,354.0,26.7,-26.7,1.49,0.34,-0.13,675.0,48.99,33.53,-12.99,15.7,1.0,5530.0,166.0,-166.0,4.586,0.036000000000000004,-0.14400000000000002,0.7879999999999999,0.17600000000000002,-0.07,294.10391,45.001419,15.487,1
11810124,0,0,0,0,208.54335,0.0166,-0.0166,230.9934,0.0374,-0.0374,0.001,0.446,-0.001,9.851,0.611,-0.611,615.0,60.5,-60.5,2.84,0.42,-0.52,321.0,2.52,1.01,-0.92,10.4,3.0,5533.0,83.0,-74.0,4.275,0.168,-0.112,1.166,0.174,-0.212,289.66489,50.020039,15.254,0
11810124,0,0,0,0,11.6044881,0.000113,-0.000113,139.05603,0.00673,-0.00673,0.118,0.334,-0.118,3.409,0.209,-0.209,268.0,20.3,-20.3,1.88,0.28,-0.34,841.0,118.5,47.61,-43.33,14.5,2.0,5533.0,83.0,-74.0,4.275,0.168,-0.112,1.166,0.174,-0.212,289.66489,50.020039,15.254,1
3236705,0,0,0,0,83.2664103,0.000675,-0.000675,194.23925,0.006409999999999999,-0.006409999999999999,0.029,0.411,-0.029,2.813,0.187,-0.187,620.0,66.3,-66.3,2.89,0.43,-0.47,439.0,8.78,3.51,-2.97,10.9,1.0,5538.0,83.0,-74.0,4.266,0.168,-0.112,1.18,0.175,-0.194,291.8552200000001,38.393131,14.97,1
5621333,0,0,0,0,11.5474983,0.000164,-0.000164,139.9777,0.0129,-0.0129,0.495,0.462,-0.285,6.684,0.365,-0.365,116.0,10.7,-10.7,1.48,0.24,-0.29,930.0,176.97,75.14,-69.23,12.3,2.0,5775.0,78.0,-78.0,4.1930000000000005,0.162,-0.108,1.352,0.219,-0.268,292.2297700000001,40.808949,14.886,1
5621333,0,0,0,0,27.096514600000006,0.000488,-0.000488,139.3521,0.0115,-0.0115,0.769,0.184,-0.5539999999999999,8.42,0.401,-0.401,208.0,13.5,-13.5,2.13,0.35,-0.42,700.0,56.79,24.11,-22.22,16.4,1.0,5775.0,78.0,-78.0,4.1930000000000005,0.162,-0.108,1.352,0.219,-0.268,292.2297700000001,40.808949,14.886,1
3529290,0,0,0,0,13.728137300000002,0.000146,-0.000146,143.55218,0.00701,-0.00701,0.748,0.025,-0.532,5.3039999999999985,0.231,-0.231,107.0,7.5,-7.5,1.06,0.28,-0.13,800.0,97.06,77.13,-31.21,15.4,1.0,6168.0,166.0,-185.0,4.452,0.081,-0.189,0.947,0.256,-0.118,286.51019,38.618309,13.776,1
3529290,0,0,0,0,8.9539656,0.000191,-0.000191,132.8453,0.0167,-0.0167,0.6559999999999999,0.31,-0.434,4.898,0.35100000000000003,-0.35100000000000003,70.4,6.5,-6.5,0.84,0.23,-0.11,923.0,171.51,136.28,-55.15,12.2,2.0,6168.0,166.0,-185.0,4.452,0.081,-0.189,0.947,0.256,-0.118,286.51019,38.618309,13.776,1
7772914,0,0,0,0,23.1334494,0.000108,-0.000108,154.45296000000005,0.00394,-0.00394,0.954,0.006,-0.662,3.602,0.114,-0.114,456.0,23.6,-23.6,2.55,0.79,-0.47,638.0,39.2,36.7,-15.98,21.6,1.0,5712.0,170.0,-170.0,4.382,0.189,-0.231,0.932,0.29100000000000004,-0.17,297.7519200000001,43.447578,14.656,1
7692093,0,0,0,0,11.16622885,9.66e-05,-9.66e-05,134.96951,0.00655,-0.00655,0.17600000000000002,0.272,-0.17600000000000002,3.389,0.192,-0.192,354.0,28.3,-28.3,1.56,0.37,-0.13,725.0,65.16,47.65,-16.33,13.6,1.0,5552.0,166.0,-166.0,4.562,0.038,-0.162,0.836,0.201,-0.067,294.90594,43.381889,15.927,1
10922659,0,0,0,0,31.2543238,0.000357,-0.000357,155.047,0.0102,-0.0102,0.019,0.42,-0.019,5.662000000000001,0.223,-0.223,438.0,34.3,-34.3,2.29,0.76,-0.26,635.0,38.54,37.99,-12.89,14.7,1.0,6246.0,173.0,-260.0,4.433,0.054000000000000006,-0.21600000000000005,1.092,0.365,-0.122,293.07062,48.387741,15.82,1
6955671,0,0,0,0,12.6878176,0.000219,-0.000219,136.1525,0.0133,-0.0133,0.921,0.038,-0.627,4.262,0.34700000000000003,-0.34700000000000003,293.0,26.6,-26.6,2.16,0.69,-0.28,851.0,123.89,120.42,-44.46,13.5,1.0,6258.0,196.0,-261.0,4.442,0.067,-0.202,1.046,0.335,-0.134,293.94241,42.4259,15.813,1
5193659,0,0,0,0,14.319641699999998,0.000144,-0.000144,134.16323,0.00931,-0.00931,0.5329999999999999,0.012,-0.454,3.781,0.262,-0.262,216.0,20.6,-20.6,2.06,0.33,-0.44,850.0,123.37,51.96,-51.6,12.5,1.0,5562.0,83.0,-75.0,4.151,0.195,-0.105,1.3730000000000002,0.21600000000000005,-0.297,293.73444,40.307201,15.076,1
6690171,0,0,0,0,85.0624157,2.98e-05,-2.98e-05,149.22073899999995,0.000302,-0.000302,0.8190000000000001,0.01,-0.009000000000000001,4.6964,0.0173,-0.0173,41900.0,136.0,-136.0,21.26,3.57,-1.92,355.0,3.74,2.12,-1.05,495.3,1.0,5223.0,183.0,-183.0,4.52,0.051,-0.119,0.875,0.147,-0.079,291.42685,42.164082,15.954,0
5965819,0,0,0,0,19.5906103,0.000132,-0.000132,144.65968999999996,0.00581,-0.00581,0.529,0.012,-0.475,6.745,0.151,-0.151,297.0,12.3,-12.3,2.64,0.44,-0.53,819.0,106.48,45.65,-41.91,24.9,2.0,5794.0,78.0,-78.0,4.118,0.182,-0.098,1.496,0.245,-0.299,293.51984,41.27740900000001,15.024,1
8331612,0,0,0,0,25.6970688,0.0007030000000000001,-0.0007030000000000001,144.2286,0.0238,-0.0238,0.943,0.026,-0.7240000000000001,3.739,0.472,-0.472,835.0,151.0,-151.0,3.83,1.24,-0.53,658.0,44.24,44.57,-15.75,6.4,2.0,6020.0,211.0,-211.0,4.4030000000000005,0.087,-0.203,1.057,0.341,-0.146,301.27869,44.25053,15.842,0
8331612,0,0,0,0,13.8353959,0.000275,-0.000275,134.3082,0.0162,-0.0162,0.94,0.024,-0.727,4.961,0.35600000000000004,-0.35600000000000004,818.0,90.4,-90.4,3.78,1.22,-0.52,809.0,101.05,101.83,-35.97,10.3,1.0,6020.0,211.0,-211.0,4.4030000000000005,0.087,-0.203,1.057,0.341,-0.146,301.27869,44.25053,15.842,1
9571186,0,0,0,0,34.9524256,0.000124,-0.000124,163.52048,0.00298,-0.00298,1.225,70.24,-3.321,1.717,0.162,-0.162,677.0,53.0,-53.0,21.74,1.81,-1.51,429.0,8.02,2.67,-1.86,15.8,1.0,4921.0,159.0,-145.0,4.591,0.024,-0.064,0.779,0.065,-0.054000000000000006,283.04764,46.265331,14.767,0
11905409,0,0,0,0,18.0939004,0.000229,-0.000229,139.01706,0.0099,-0.0099,0.445,0.026,-0.445,3.294,0.333,-0.333,467.0,48.0,-48.0,1.91,0.48,-0.16,665.0,46.21,33.38,-11.92,11.6,1.0,5904.0,142.0,-178.0,4.543,0.044,-0.17600000000000002,0.867,0.218,-0.073,286.50211,50.246189,15.739,1
12253769,0,0,0,0,20.5512722,0.00016,-0.00016,141.08700000000005,0.00573,-0.00573,0.946,0.005,-0.6759999999999999,4.6389999999999985,0.134,-0.134,191.0,11.2,-11.2,1.64,0.18,-0.13,607.0,32.01,10.6,-6.79,20.0,1.0,5401.0,108.0,-97.0,4.464,0.075,-0.08199999999999999,0.918,0.1,-0.073,288.80457,50.99062,13.55,1
5563300,0,0,0,0,71.05457555,5.19e-05,-5.19e-05,134.734589,0.000554,-0.000554,0.061,0.28300000000000003,-0.061,1.9162,0.0246,-0.0246,4850.0,60.6,-60.6,5.91,1.22,-0.81,390.0,5.45,3.49,-1.86,95.9,1.0,5290.0,159.0,-159.0,4.46,0.116,-0.231,0.865,0.179,-0.119,298.96829,40.797352,14.71,1
